cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
12,1,10,1.611325979232788,0.3222651958465576,0.1226528698115683,"[0.34154224395751953, 0.4374380111694336, 0.18938398361206055, 0.17328572273254395, 0.46967601776123047]"
-3,-1,6,1.3605964183807373,0.4535321394602458,0.15704132752866184,"[0.6532790660858154, 0.26958227157592773, 0.43773508071899414]"
-9,-1,4,1.1787800788879395,0.5893900394439697,0.13595986366271973,"[0.7253499031066895, 0.45343017578125]"
12,1,6,2.4082300662994385,0.8027433554331461,0.29550009553347467,"[0.42146801948547363, 0.8452179431915283, 1.1415441036224365]"
-9,-1,6,1.9284822940826416,0.6428274313608805,0.2808100727712464,"[0.33368897438049316, 0.5815112590789795, 1.013282060623169]"
3,1,8,4.174042701721191,1.0435106754302979,0.5937036650449975,"[1.7809948921203613, 1.4617600440979004, 0.5734877586364746, 0.3578000068664551]"
-6,-1,4,1.0508010387420654,0.5254005193710327,0.23205149173736572,"[0.7574520111083984, 0.293349027633667]"
9,1,8,2.559114933013916,0.639778733253479,0.12699192635267767,"[0.42172694206237793, 0.7270350456237793, 0.7250990867614746, 0.6852538585662842]"
3,1,6,2.3046209812164307,0.7682069937388102,0.6615113542001774,"[0.35764217376708984, 1.7014820575714111, 0.2454967498779297]"
-12,-1,0,0.0,0.0,0.0,[]
6,1,12,4.368790864944458,0.7281318108240763,0.6303022620320671,"[0.6376688480377197, 0.35779809951782227, 0.28549981117248535, 0.7812292575836182, 0.2373058795928955, 2.069288969039917]"
6,1,12,6.648844480514526,1.1081407467524211,0.45531472517353544,"[1.3493728637695312, 1.5331611633300781, 0.12577486038208008, 1.2776029109954834, 1.1975948810577393, 1.1653378009796143]"
0,-1,4,1.0025701522827148,0.5012850761413574,0.055928945541381836,"[0.4453561305999756, 0.5572140216827393]"
9,1,6,3.2000958919525146,1.0666986306508381,0.5568205043221169,"[1.8055388927459717, 0.9332020282745361, 0.46135497093200684]"
0,-1,6,3.401658058166504,1.1338860193888347,0.6487268637076227,"[1.7186381816864014, 0.22928571701049805, 1.4537341594696045]"
6,1,16,4.996838092803955,0.6246047616004944,0.38072203700038476,"[0.26964402198791504, 1.0054230690002441, 0.45383691787719727, 0.9815130233764648, 1.2695820331573486, 0.1416027545928955, 0.5176639556884766, 0.3575723171234131]"
-3,-1,4,2.3626391887664795,1.1813195943832397,0.1841665506362915,"[0.9971530437469482, 1.3654861450195312]"
0,1,4,3.4749202728271484,1.7374601364135742,1.1800260543823242,"[2.9174861907958984, 0.55743408203125]"
0,1,10,4.748531818389893,0.9497063636779786,0.4604494449153455,"[0.9093780517578125, 1.0376980304718018, 1.149806022644043, 1.5258128643035889, 0.12583684921264648]"
-9,-1,2,0.38919806480407715,0.38919806480407715,0.0,[0.38919806480407715]
0,1,4,2.9866368770599365,1.4933184385299683,1.2080096006393433,"[0.285308837890625, 2.7013280391693115]"
-12,-1,4,2.2826099395751953,1.1413049697875977,0.4000120162963867,"[1.5413169860839844, 0.7412929534912109]"
-6,-1,2,1.1094090938568115,1.1094090938568115,0.0,[1.1094090938568115]
0,-1,4,2.3146989345550537,1.1573494672775269,0.5600625276565552,"[0.5972869396209717, 1.717411994934082]"
9,1,4,1.0585651397705078,0.5292825698852539,0.16385149955749512,"[0.3654310703277588, 0.693134069442749]"
12,1,4,1.2665681838989258,0.6332840919494629,0.2440030574798584,"[0.8772871494293213, 0.3892810344696045]"
-12,-1,0,0.0,0.0,0.0,[]
-6,-1,4,2.282646894454956,1.141323447227478,0.77601158618927,"[0.365311861038208, 1.917335033416748]"
3,1,8,2.637885093688965,0.6594712734222412,0.4017397859347959,"[0.5095961093902588, 1.0533838272094727, 1.005519151687622, 0.06938600540161133]"
-3,-1,4,1.7867207527160645,0.8933603763580322,0.6079366207122803,"[0.28542375564575195, 1.5012969970703125]"
