cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
0,1,6,8.769155502319336,2.9230518341064453,1.942980898656818,"[0.3254997730255127, 4.997910737991333, 3.4457449913024902]"
-12,-1,0,0.0,0.0,0.0,[]
3,1,6,9.072962284088135,3.0243207613627114,2.3286137968514122,"[1.6615052223205566, 6.302016973495483, 1.1094400882720947]"
6,1,4,13.420429229736328,6.710214614868164,5.6082375049591064,"[12.31845211982727, 1.1019771099090576]"
-9,-1,0,0.0,0.0,0.0,[]
3,1,4,7.227309942245483,3.6136549711227417,0.7999259233474731,"[4.413580894470215, 2.8137290477752686]"
12,1,0,0.0,0.0,0.0,[]
6,1,6,10.313745260238647,3.437915086746216,0.3680494354203296,"[3.2616729736328125, 3.101896286010742, 3.9501760005950928]"
9,1,2,2.373647928237915,2.373647928237915,0.0,[2.373647928237915]
12,1,6,3.696963310241699,1.2323211034138997,0.8779004970706453,"[2.4696903228759766, 0.7016818523406982, 0.5255911350250244]"
-12,-1,2,9.102162837982178,9.102162837982178,0.0,[9.102162837982178]
-9,-1,2,22.479482173919678,22.479482173919678,0.0,[22.479482173919678]
9,1,2,1.421555995941162,1.421555995941162,0.0,[1.421555995941162]
-3,-1,2,9.678095817565918,9.678095817565918,0.0,[9.678095817565918]
0,-1,8,9.166802167892456,2.291700541973114,1.4272262613950288,"[2.573543071746826, 4.478034019470215, 1.4057960510253906, 0.7094290256500244]"
-3,-1,2,3.1734559535980225,3.1734559535980225,0.0,[3.1734559535980225]
-3,-1,2,6.167200088500977,6.167200088500977,0.0,[6.167200088500977]
0,-1,4,10.875914096832275,5.437957048416138,5.168117046356201,"[10.606074094772339, 0.2698400020599365]"
-12,-1,0,0.0,0.0,0.0,[]
9,1,6,7.944514513015747,2.6481715043385825,1.8149745707901406,"[1.7812542915344238, 5.173887252807617, 0.989372968673706]"
-6,-1,0,0.0,0.0,0.0,[]
-9,-1,0,0.0,0.0,0.0,[]
3,1,2,22.00751495361328,22.00751495361328,0.0,[22.00751495361328]
-6,-1,4,4.339409112930298,2.169704556465149,1.124071478843689,"[3.293776035308838, 1.04563307762146]"
6,1,2,8.998050212860107,8.998050212860107,0.0,[8.998050212860107]
12,1,8,7.9184651374816895,1.9796162843704224,1.036292209051322,"[2.093461751937866, 2.573674201965332, 0.2693502902984619, 2.9819788932800293]"
-6,-1,0,0.0,0.0,0.0,[]
0,-1,10,6.4131178855896,1.28262357711792,0.7705430655406226,"[2.3177928924560547, 1.461472988128662, 0.6458029747009277, 0.189971923828125, 1.79807710647583]"
0,1,6,4.864785671234131,1.6215952237447102,1.7885837582663568,"[0.4295389652252197, 0.28557801246643066, 4.1496686935424805]"
0,1,2,4.517816066741943,4.517816066741943,0.0,[4.517816066741943]
