cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
9,1,18,3.9399566650390625,0.4377729627821181,0.19488219522039227,"[0.23752403259277344, 0.8625080585479736, 0.3574228286743164, 0.21370387077331543, 0.6374638080596924, 0.3819541931152344, 0.30975890159606934, 0.42970800399780273, 0.5099129676818848]"
-6,-1,14,2.614932060241699,0.37356172289167133,0.21673418587624446,"[0.1732480525970459, 0.44587182998657227, 0.18163609504699707, 0.8455748558044434, 0.42136716842651367, 0.3016040325164795, 0.24563002586364746]"
-3,-1,6,0.9035520553588867,0.3011840184529622,0.0456019470409725,"[0.23735904693603516, 0.3250911235809326, 0.34110188484191895]"
12,1,18,4.4516472816467285,0.4946274757385254,0.45213275816544846,"[0.14171409606933594, 0.29364013671875, 0.38168907165527344, 0.8296630382537842, 0.22205901145935059, 1.6538100242614746, 0.18149709701538086, 0.3257479667663574, 0.4218268394470215]"
0,-1,12,1.6489806175231934,0.2748301029205322,0.03401661435459985,"[0.32524800300598145, 0.30141115188598633, 0.27758312225341797, 0.22163605690002441, 0.24567008018493652, 0.2774322032928467]"
6,1,14,2.718723773956299,0.38838911056518555,0.2735042042336009,"[0.20552802085876465, 0.1656801700592041, 0.21341204643249512, 0.20528197288513184, 0.4377720355987549, 0.5016818046569824, 0.9893677234649658]"
-6,-1,12,2.760718822479248,0.4601198037465413,0.3328501871563954,"[0.3333709239959717, 0.9972360134124756, 0.04577469825744629, 0.18126702308654785, 0.7896029949188232, 0.4134671688079834]"
3,1,6,0.7846941947937012,0.2615647315979004,0.0642470464184133,"[0.1975250244140625, 0.23776602745056152, 0.34940314292907715]"
-12,-1,12,4.233612298965454,0.7056020498275757,0.34515876550309144,"[0.8136041164398193, 0.4054911136627197, 0.4858219623565674, 0.6055448055267334, 1.421856164932251, 0.5012941360473633]"
6,1,16,3.4850916862487793,0.4356364607810974,0.11418696288456076,"[0.3413231372833252, 0.4535691738128662, 0.4858548641204834, 0.3412802219390869, 0.3736860752105713, 0.37389326095581055, 0.4057590961456299, 0.7097258567810059]"
0,1,4,0.6345598697662354,0.3172799348831177,8.785724639892578e-05,"[0.3173677921295166, 0.31719207763671875]"
-12,-1,12,4.865023136138916,0.810837189356486,0.33674889746924636,"[0.9895961284637451, 1.3975920677185059, 0.701470136642456, 0.7418489456176758, 0.7571170330047607, 0.27739882469177246]"
9,1,18,4.682110071182251,0.5202344523535835,0.37159721044094735,"[0.26132893562316895, 0.3337669372558594, 0.46927523612976074, 0.5656311511993408, 0.5496158599853516, 0.509584903717041, 1.5097849369049072, 0.26150989532470703, 0.22161221504211426]"
12,1,16,4.612968921661377,0.5766211152076721,0.27260169804874984,"[0.4535067081451416, 0.3016829490661621, 0.4777369499206543, 0.317425012588501, 0.6297976970672607, 0.4854898452758789, 0.7496509552001953, 1.197678804397583]"
