cnd,test_eye,transient_counts,cdt,mdt,dtstd,key_press_list
-12,-1,6,23.513652801513672,5.878413200378418,3.7792852146777984,"[8.677626132965088, 9.654071807861328, 5.181954860687256]"
-3,-1,4,0.45905518531799316,0.1530183951059977,0.10993638756810607,"[0.25336122512817383, 0.20569396018981934]"
-3,-1,0,0.0,0.0,0.0,[]
-12,-1,8,24.367772579193115,4.873554515838623,5.383436022373566,"[0.33385324478149414, 5.5499773025512695, 14.80626893043518, 3.677673101425171]"
9,1,8,12.678660154342651,2.5357320308685303,1.839814797823062,"[4.037531137466431, 0.6135449409484863, 3.717879056930542, 4.309705018997192]"
12,1,10,17.052584648132324,2.842097441355387,2.0776627700474624,"[6.517784833908081, 2.8213539123535156, 0.9658818244934082, 3.7098679542541504, 3.037696123123169]"
3,1,2,0.33330202102661133,0.16665101051330566,0.16665101051330566,[0.33330202102661133]
-6,-1,2,0.54134202003479,0.270671010017395,0.270671010017395,[0.54134202003479]
-6,-1,4,5.042884349822998,1.6809614499409993,1.8979615080398353,"[0.7092161178588867, 4.333668231964111]"
-3,-1,0,0.0,0.0,0.0,[]
-9,-1,6,22.441909790039062,5.610477447509766,5.823176080253309,"[0.421799898147583, 7.933789968490601, 14.086319923400879]"
-9,-1,14,15.079421758651733,1.8849277198314667,1.121651709195132,"[2.989208221435547, 3.3018980026245117, 2.7817740440368652, 0.7975327968597412, 0.8692808151245117, 1.941882848739624, 2.3978450298309326]"
12,1,8,11.88648772239685,2.37729754447937,2.2930947919398696,"[1.2375500202178955, 0.5654318332672119, 6.005949020385742, 4.077556848526001]"
-6,-1,8,2.1502208709716797,0.43004417419433594,0.3692888094450821,"[0.25368714332580566, 0.16579365730285645, 0.7732131481170654, 0.9575269222259521]"
6,1,0,0.0,0.0,0.0,[]
9,1,10,8.348167896270752,1.3913613160451253,1.358278346186954,"[1.397596836090088, 0.9177651405334473, 1.429460048675537, 0.3976619243621826, 4.205683946609497]"
3,1,0,0.0,0.0,0.0,[]
6,1,2,0.4456191062927246,0.2228095531463623,0.2228095531463623,[0.4456191062927246]
6,1,4,2.1788370609283447,0.7262790203094482,0.6520853488261427,"[1.581568956375122, 0.5972681045532227]"
3,1,2,0.6052618026733398,0.3026309013366699,0.3026309013366699,[0.6052618026733398]
-12,-1,8,22.98309636116028,4.596619272232056,5.490792531829183,"[3.3974530696868896, 15.173896074295044, 0.6459071636199951, 3.7658400535583496]"
12,1,10,15.724594116210938,2.6207656860351562,2.016824112788716,"[2.589632034301758, 0.8457207679748535, 4.789823055267334, 1.8613932132720947, 5.6380250453948975]"
-9,-1,10,10.501365423202515,1.7502275705337524,1.8115497258609488,"[0.8690621852874756, 3.4296681880950928, 4.967690944671631, 0.38118410110473633, 0.8537600040435791]"
9,1,8,8.854406833648682,1.7708813667297363,1.5520614512850244,"[0.6532869338989258, 1.2535159587860107, 2.581644058227539, 4.365959882736206]"
